id,firstname,lastname,full_name,birthday,age,weight,height,foot,club,national_team,country_of_birth,city_of_birth,position,role,status,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name,image_url,matches_played,total_shots,accurate_shots,shot_accuracy,goals,shot_conversion,penalties_taken,penalties_scored,penalty_conversion,total_passes,accurate_passes,pass_accuracy,key_passes,assists,run_attempts_with_ball,successful_runs_with_ball,perc_successful_runs_with_ball,crosses,dribbles,free_kick_shots,free_kick_crosses,aerial_duels,aerial_duels_won,perc_aerial_duels_won,ground_defensive_duels_won,loose_ball_duels,loose_balls_won,perc_loose_balls_won,sliding_tackles,interceptions,clearances,blocks,possession_regained,own_goals,gk_balls_attacked,gk_save_attempts,gk_successful_save_attempts,perc_gk_save_success,cluster,top_knn_ids
1751,oussama,tannane,oussama tannane,3/23/1994,22,80,177,left,as saint-etienne,,Morocco,Tétouan,FW,AM,Active,950000,4000000,6/30/2024 0:00,PURE,https://img.a.transfermarkt.technology/portrait/header/235540-1629617652.jpg?lm=1,16,19,9,47.40%,0,0.00%,0,0,0.00%,291,228,78.40%,2,1,10,10,100.00%,4,27,2,3,11,0,0.00%,20,32,8,25.00%,4,16,0,5,35,0,0,0,0,0.00%,18,[393881   3348  14758  26038  49992 300830 352993 366542 254188 437057]
3267,vicente,guaita panadero,vicente guaita panadero,1/10/1987,29,81,190,right,getafe club de futbol,,Spain,Torrente,GK,GK,Active,1500000,10000000,6/30/2024 0:00,JCRsport,https://img.a.transfermarkt.technology/portrait/header/64399-1447229636.jpg?lm=1,33,0,0,0.00%,0,0.00%,0,0,0.00%,519,397,76.50%,1,0,0,0,0.00%,0,0,0,0,12,10,83.30%,0,3,3,100.00%,0,62,0,0,62,0,72,112,87,77.70%,2,[350999  25384  21098   3397 253822  16010  14914  20633  20922  15795]
3269,jordi,alba ramos,jordi alba ramos,3/21/1989,27,68,170,left,fc barcelona,spain,Spain,L'Hospitalet de Llobregat,DF,LB,Active,5000000,70000000,6/30/2024 0:00,InterStarDeporte,https://img.a.transfermarkt.technology/portrait/header/69751-1653039085.jpg?lm=1,41,19,6,31.60%,2,10.50%,0,0,0.00%,2726,2377,87.20%,22,9,20,20,100.00%,37,31,0,0,61,20,32.80%,46,93,45,48.40%,16,193,0,31,213,0,0,0,0,0.00%,9,[ 51217  40301 116269   7885   7939   3310  15125   8192  91702 216074]
3270,antonio,barragan fernandez,antonio barragan fernandez,6/12/1987,29,76,183,right,real betis balompie,,Spain,Pontedeume,DF,RB,Active,,5000000,,YOU FIRST,https://img.a.transfermarkt.technology/portrait/header/32522-1447246872.jpg?lm=1,29,6,2,33.30%,0,0.00%,0,0,0.00%,1350,1114,82.50%,10,6,7,6,85.70%,30,24,0,0,89,48,53.90%,31,55,26,47.30%,14,111,0,8,128,0,0,0,0,0.00%,13,[ 15775  15276 280419  25785  29748  21469   5281 257028  16884 230862]
3276,adil,rami,adil rami,12/27/1985,31,90,190,right,olympique de marseille,france,France,Bastia,DF,CB,Active,300000,14000000,6/30/2023 0:00,JCRsport,https://img.a.transfermarkt.technology/portrait/header/51118-1583118134.png?lm=1,37,12,2,16.70%,1,8.30%,0,0,0.00%,1960,1749,89.20%,3,2,13,13,100.00%,1,7,0,0,182,115,63.20%,56,90,60,66.70%,15,189,0,3,204,1,0,0,0,0.00%,17,[  5472  25553    102   4303 344068  14991  70959  25943 225996 138408]
3277,victor,ruiz torre,victor ruiz torre,1/25/1989,27,78,185,left,villarreal club de futbol,,Spain,Esplugues de Llobregat,DF,CB,Active,1500000,14000000,6/30/2023 0:00,MagicPlayers,https://img.a.transfermarkt.technology/portrait/header/62920-1568211741.JPG?lm=1,27,5,2,40.00%,2,40.00%,0,0,0.00%,1333,1180,88.50%,1,0,3,3,100.00%,2,5,0,0,139,81,58.30%,32,65,44,67.70%,25,162,0,1,187,0,0,0,0,0.00%,11,[ 22270  70088   8309  29474 352988  86366   4360   3788 146588     77]
3278,bruno,saltor grau,bruno saltor grau,10/1/1980,36,75,181,right,brighton & hove albion fc,,Spain,El Masnou,DF,RB,Active,,6000000,,,https://img.a.transfermarkt.technology/portrait/header/51528-1492678063.jpg?lm=1,25,2,1,50.00%,0,0.00%,0,0,0.00%,996,822,82.50%,5,0,4,4,100.00%,12,20,0,1,60,31,51.70%,18,62,27,43.50%,14,119,0,6,135,0,0,0,0,0.00%,13,[ 20434 286825  25700 272378   7858 225948  50069 263803  26285    160]
3280,ever maximiliano david,banega,ever maximiliano david banega,6/29/1988,28,71,174,right,sevilla fc,argentina,Argentina,Rosario,MD,CM,Active,2000000,20000000,6/30/2023 0:00,Dodici,https://img.a.transfermarkt.technology/portrait/header/12249-1447239816.jpg?lm=1,34,33,10,30.30%,0,0.00%,3,3,100.00%,2239,1945,86.90%,10,4,30,28,93.30%,9,82,1,27,34,13,38.20%,52,118,42,35.60%,55,84,0,17,141,0,0,0,0,0.00%,4,[ 70093  62389 286223  26065  21350   3476 207143   3286 127537   8561]
3281,juan,bernat velasco,juan bernat velasco,3/1/1993,23,67,170,left,fc bayern munchen,,Spain,Cullera,DF,LB,Active,12000000,20000000,6/30/2025 0:00,InterStarDeporte,https://img.a.transfermarkt.technology/portrait/header/126719-1672304606.jpg?lm=1,11,5,0,0.00%,0,0.00%,0,0,0.00%,479,438,91.40%,4,1,8,7,87.50%,8,20,0,0,29,11,37.90%,14,35,17,48.60%,11,21,0,7,35,0,0,0,0,0.00%,6,[471947 352992 361214 376908 413597 337903 448127 256854 241564 407699]
3282,sergio,canales madrazo,sergio canales madrazo,2/16/1991,25,74,180,left,real sociedad de futbol,,Spain,Santander,MD,AM,Active,20000000,25000000,6/30/2026 0:00,Best of You,https://img.a.transfermarkt.technology/portrait/header/66106-1653039158.jpg?lm=1,36,58,16,27.60%,4,6.90%,0,0,0.00%,1129,966,85.60%,6,4,48,46,95.80%,21,41,1,19,24,2,8.30%,20,82,27,32.90%,18,51,0,30,89,0,0,0,0,0.00%,3,[263614 134174   4379  41174 256084   7868   3571   9419  21291   3420]
3286,daniel,parejo munoz,daniel parejo munoz,4/16/1989,27,74,182,right,valencia club de futbol,,Spain,Coslada,MD,CM,Active,7000000,35000000,6/30/2024 0:00,AC Talent,https://img.a.transfermarkt.technology/portrait/header/59561-1447247408.jpg?lm=1,34,16,5,31.20%,0,0.00%,6,6,100.00%,2153,1885,87.60%,4,7,6,6,100.00%,9,44,9,17,51,22,43.10%,68,132,61,46.20%,45,129,0,10,181,0,0,0,0,0.00%,4,[207143 127537 286223   3306 210044   3476  70093   3280  62389   3341]
3287,cristian,portugues manzanera,cristian portugues manzanera,5/21/1992,24,75,178,right,girona fc,,Spain,Beniel,MD,RW,Active,4500000,20000000,6/30/2023 0:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/99353-1669365520.jpg?lm=1,37,43,24,55.80%,11,25.60%,0,0,0.00%,619,470,75.90%,19,4,60,56,93.30%,34,107,0,0,119,20,16.80%,26,163,48,29.40%,9,41,0,30,85,0,0,0,0,0.00%,3,[  3319 353833 391530 135913 254408  20556  26512 247141   3563   8471]
3290,aritz,aduriz zubeldia,aritz aduriz zubeldia,2/11/1981,35,78,182,right,athletic club bilbao,,Spain,Donostia-San Sebastián,FW,CF,Active,,9000000,,,https://img.a.transfermarkt.technology/portrait/header/29124-1447151808.jpg?lm=1,36,55,23,41.80%,6,10.90%,5,3,60.00%,444,323,72.70%,2,1,6,5,83.30%,6,14,0,0,254,123,48.40%,7,122,43,35.20%,5,28,0,14,52,0,0,0,0,0.00%,4,[  3503  14705   5400 228902   8903   3714  15004   8416  25605  38031]
3291,francisco,alcacer garcia,francisco alcacer garcia,8/30/1993,23,71,175,right,fc barcelona,,Spain,Torrent,FW,CF,Active,8000000,50000000,6/30/2025 0:00,,https://img.a.transfermarkt.technology/portrait/header/126716-1567086685.jpg?lm=1,17,16,8,50.00%,4,25.00%,0,0,0.00%,223,190,85.20%,3,3,0,0,0.00%,3,11,0,0,25,5,20.00%,0,19,8,42.10%,4,23,0,3,34,0,0,0,0,0.00%,0,[ 54819 405608 346158 279571 520774 520774  51689 449985  50461 279709]
3293,pablo daniel,piatti,pablo daniel piatti,3/31/1989,27,63,163,left,reial club deportiu espanyol,,Argentina,La Carlota,FW,LW,Active,700000,9000000,6/30/2024 0:00,Universal Twenty Two,https://img.a.transfermarkt.technology/portrait/header/56067-1447247506.jpg?lm=1,30,26,5,19.20%,1,3.80%,1,1,100.00%,551,397,72.10%,8,4,23,21,91.30%,37,45,0,12,81,24,29.60%,28,77,24,31.20%,8,72,0,29,92,0,0,0,0,0.00%,4,[  3645   4513   3423   3353   8239 229198  20561 254189  15399  14862]
3296,antonio,adan garrido,antonio adan garrido,5/13/1987,29,88,191,left,real betis balompie,,Spain,Madrid,GK,GK,Active,1500000,8000000,6/30/2024 0:00,Gesport Espizua SL,https://img.a.transfermarkt.technology/portrait/header/44062-1602774525.jpg?lm=1,30,0,0,0.00%,0,0.00%,0,0,0.00%,872,733,84.10%,2,2,0,0,0.00%,0,2,0,0,14,12,85.70%,1,5,3,60.00%,2,39,0,0,41,0,50,142,89,62.70%,2,[ 23705  14847 247206 134496   8425  37896  20483  15032 404213  20802]
3299,fernando,pacheco flores,fernando pacheco flores,5/18/1992,24,81,186,left,deportivo alaves,,Spain,Badajoz,GK,GK,Active,3000000,18000000,6/30/2026 0:00,EMG Mundial,https://img.a.transfermarkt.technology/portrait/header/172015-1647529834.jpg?lm=1,38,0,0,0.00%,0,0.00%,0,0,0.00%,497,391,78.70%,0,0,0,0,0.00%,0,1,0,0,9,9,100.00%,0,5,2,40.00%,0,51,0,0,51,0,46,182,132,72.50%,2,[ 25521 140046   3330  25421 166534  61390  25381  15032  26583  20540]
3300,raul,albiol tortajada,raul albiol tortajada,9/4/1985,31,82,190,right,ssc napoli,,Spain,Vilamarxant,DF,CB,Active,3000000,18000000,6/30/2024 0:00,Football Capital,https://img.a.transfermarkt.technology/portrait/header/15452-1664974689.jpg?lm=1,31,15,7,46.70%,3,20.00%,0,0,0.00%,2390,2182,91.30%,1,1,2,2,100.00%,2,8,0,0,170,94,55.30%,36,55,26,47.30%,8,134,0,2,145,0,0,0,0,0.00%,17,[ 20811  20579 336829 134427   3970 255387   3496   3916  92966   9380]
3304,jose ignacio,fernandez iglesias,jose ignacio fernandez iglesias,1/18/1990,26,76,180,right,real madrid club de futbol,spain,Spain,Madrid,DF,CB,Active,6000000,35000000,6/30/2023 0:00,,https://img.a.transfermarkt.technology/portrait/header/58884-1664964956.jpg?lm=1,29,11,5,45.50%,4,36.40%,0,0,0.00%,1173,1064,90.70%,3,0,5,5,100.00%,13,18,0,0,75,38,50.70%,45,85,37,43.50%,12,94,0,3,108,1,0,0,0,0.00%,1,[ 14929 244357  54380   3416  20438  25937  25947  14692  15188  14863]
3305,kleper,laveran lima ferreira,kleper laveran lima ferreira,2/26/1983,33,81,188,right,,portugal,Brazil,Maceió,DF,CB,Active,1000000,30000000,6/30/2024 0:00,Gestifute,https://img.a.transfermarkt.technology/portrait/header/14132-1606396269.png?lm=1,10,4,2,50.00%,1,25.00%,0,0,0.00%,467,388,83.10%,1,0,0,0,0.00%,1,4,0,0,76,48,63.20%,11,25,15,60.00%,1,85,0,1,87,0,0,0,0,0.00%,8,[137048   3526 278049  14887  20393 256998   8362  86716   7960  20519]
3306,sergio,ramos garcia,sergio ramos garcia,3/30/1986,30,82,184,right,real madrid club de futbol,spain,Spain,Camas,DF,CB,Active,6000000,50000000,6/30/2023 0:00,,https://img.a.transfermarkt.technology/portrait/header/25557-1640014004.jpg?lm=1,34,31,11,35.50%,2,6.50%,5,3,60.00%,2560,2374,92.70%,8,1,9,9,100.00%,7,17,1,0,222,133,59.90%,53,127,60,47.20%,8,169,0,8,181,1,0,0,0,0.00%,4,[  3286 210044   3341 207143 127537  14795  14716   3476 286223  50102]
3308,pedro filipe,teodosio mendes,pedro filipe teodosio mendes,10/1/1990,26,78,186,right,montpellier hsc,,Switzerland,Neuchâtel,DF,CB,Active,3000000,7000000,6/30/2023 0:00,Proeleven S.A.,https://img.a.transfermarkt.technology/portrait/header/72857-1523369213.jpg?lm=1,34,9,3,33.30%,1,11.10%,0,0,0.00%,1305,1104,84.60%,0,1,1,1,100.00%,4,12,0,0,121,67,55.40%,55,109,63,57.80%,25,185,0,1,210,0,0,0,0,0.00%,17,[  8554   7922 272434  21639  25854  25393  20583  20612 288663   7919]
3309,raphael,varane,raphael varane,4/25/1993,23,81,191,right,real madrid club de futbol,france,France,Lille,DF,CB,Active,40000000,80000000,6/30/2025 0:00,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/164770-1668420130.jpg?lm=1,34,10,3,30.00%,1,10.00%,0,0,0.00%,1579,1436,90.90%,2,1,6,5,83.30%,0,10,0,0,135,82,60.70%,28,80,46,57.50%,2,179,0,1,182,0,0,0,0,0.00%,17,[ 70507  26086 215036 173212  11095   8889    159  92966   8488 255387]
3310,marcelo,vieira da silva junior,marcelo vieira da silva junior,5/12/1988,28,80,174,left,real madrid club de futbol,brazil,Brazil,Rio de Janeiro,DF,LB,Active,2000000,70000000,12/31/2024 0:00,,https://img.a.transfermarkt.technology/portrait/header/44501-1603112392.jpg?lm=1,32,36,11,30.60%,2,5.60%,0,0,0.00%,1971,1601,81.20%,33,6,17,16,94.10%,68,55,0,0,52,16,30.80%,39,62,29,46.80%,10,117,0,45,131,0,0,0,0,0.00%,9,[116269  91702 216074   8192  51217   3269   8306  40301  15125   7939]
3313,jose maria,callejon bueno,jose maria callejon bueno,2/11/1987,29,73,178,right,ssc napoli,,Spain,Motril,FW,RW,Active,1200000,25000000,6/30/2023 0:00,,https://img.a.transfermarkt.technology/portrait/header/61253-1602070711.jpg?lm=1,38,61,30,49.20%,8,13.10%,0,0,0.00%,1476,1215,82.30%,20,9,15,14,93.30%,36,29,0,0,67,17,25.40%,20,105,43,41.00%,5,102,0,24,114,0,0,0,0,0.00%,3,[11063 14732 20823  4498 20689 99902 26384 21291 14806 70096]
3314,angel fabian,di maria hernandez,angel fabian di maria hernandez,2/14/1988,28,75,180,left,paris saint-germain fc,argentina,Argentina,Rosario,MD,RW,Active,10000000,65000000,6/30/2023 0:00,DCGLOBALSL,https://img.a.transfermarkt.technology/portrait/header/45320-1663576797.jpg?lm=1,33,94,39,41.50%,12,12.80%,0,0,0.00%,1191,892,74.90%,18,4,34,31,91.20%,29,57,2,7,4,0,0.00%,12,41,10,24.40%,8,45,0,52,63,0,0,0,0,0.00%,3,[355599 276211   3563 105334 135913 224801 391530 353833   3287  16025]
3315,lassana,diarra,lassana diarra,3/10/1985,31,67,173,right,paris saint-germain fc,,France,Paris,MD,DM,Active,,24000000,,,https://img.a.transfermarkt.technology/portrait/header/23914-1464259400.jpg?lm=1,10,0,0,0.00%,0,0.00%,0,0,0.00%,483,449,93.00%,1,0,4,4,100.00%,0,20,0,0,30,10,33.30%,8,23,9,39.10%,4,17,0,1,23,0,0,0,0,0.00%,14,[ 15193 116170 134542  28948  26032  25403 279538 373713 240070 476054]
3317,esteban felix,granero molina,esteban felix granero molina,7/2/1987,29,78,180,right,reial club deportiu espanyol,,Spain,Madrid,MD,CM,Active,,10000000,,Best of You,https://img.a.transfermarkt.technology/portrait/header/44065-1447313920.jpg?lm=1,25,8,0,0.00%,0,0.00%,0,0,0.00%,634,559,88.20%,4,2,1,1,100.00%,11,12,2,11,45,14,31.10%,13,31,10,32.30%,8,64,0,2,75,0,0,0,0,0.00%,14,[208089  70403 364005   7873 149053 303357  38015   3538 127928 149062]
3318,sami,khedira,sami khedira,4/4/1987,29,85,189,right,juventus fc,germany,Germany,Stuttgart,MD,CM,Active,,35000000,,NGM SPORTS,https://img.a.transfermarkt.technology/portrait/header/29401-1595418857.jpg?lm=1,33,40,22,55.00%,9,22.50%,0,0,0.00%,1295,1149,88.70%,2,1,19,19,100.00%,5,18,0,0,45,25,55.60%,15,76,29,38.20%,7,98,0,13,113,0,0,0,0,0.00%,1,[ 41056 209091  28122  40550 265172  16110    116  86301   3543 356237]
3319,mesut,ozil,mesut ozil,10/15/1988,28,76,180,left,arsenal fc,germany,Germany,Gelsenkirchen,MD,AM,Active,,50000000,,,https://img.a.transfermarkt.technology/portrait/header/35664-1669377224.jpg?lm=1,34,47,17,36.20%,5,10.60%,2,0,0.00%,2370,2079,87.70%,31,9,39,37,94.90%,31,53,2,10,19,0,0.00%,25,52,20,38.50%,3,56,0,23,80,0,0,0,0,0.00%,3,[  3287 254408 247141 135913 353833 391530   7623  20556  26512   3563]
3320,nuri,sahin,nuri sahin,9/5/1988,28,73,180,left,bv borussia 09 dortmund,,Germany,Lüdenscheid,MD,DM,Active,,20000000,,,https://img.a.transfermarkt.technology/portrait/header/31095-1502448530.jpg?lm=1,19,23,8,34.80%,2,8.70%,0,0,0.00%,1057,923,87.30%,6,2,0,0,0.00%,5,5,0,5,65,36,55.40%,34,41,13,31.70%,36,70,0,6,109,0,0,0,0,0.00%,8,[23427  3413 26518 86309  3566 22099  4332 15103 25439  8186]
3321,karim,benzema,karim benzema,12/19/1987,29,81,185,right,real madrid club de futbol,,France,Lyon,FW,CF,Active,35000000,60000000,6/30/2023 0:00,,https://img.a.transfermarkt.technology/portrait/header/18922-1653042225.jpg?lm=1,32,54,17,31.50%,3,5.60%,2,2,100.00%,834,699,83.80%,12,9,20,19,95.00%,7,28,0,0,41,12,29.30%,5,65,26,40.00%,1,43,0,19,64,0,0,0,0,0.00%,4,[ 20478  86517  20764  15107  85438   3875  20663  20947 116171  50812]
3322,cristiano ronaldo,dos santos aveiro,cristiano ronaldo dos santos aveiro,2/5/1985,31,83,187,right,juventus fc,portugal,Portugal,Funchal,FW,CF,Active,20000000,120000000,6/30/2025 0:00,Gestifute,https://img.a.transfermarkt.technology/portrait/header/8198-1673305564.jpg?lm=1,38,196,82,41.80%,28,14.30%,8,5,62.50%,1017,850,83.60%,17,7,43,40,93.00%,19,51,7,0,154,73,47.40%,7,104,32,30.80%,2,49,0,71,68,0,0,0,0,0.00%,4,[ 21384   3682  21174   8326 206314  14817   8717  20479  25867   8325]
3323,gonzalo gerardo,higuain,gonzalo gerardo higuain,12/10/1987,29,82,184,right,ac milan,argentina,France,Brest,FW,CF,Active,,75000000,,,https://img.a.transfermarkt.technology/portrait/header/39153-1683728765.jpg?lm=1,38,98,40,40.80%,15,15.30%,2,1,50.00%,718,586,81.60%,7,4,30,27,90.00%,4,61,0,0,54,15,27.80%,14,116,36,31.00%,7,55,0,44,100,0,0,0,0,0.00%,4,[ 70129    122   8278 120353  89186   7972   8325  26638  15808  25776]
3324,alvaro borja,morata martin,alvaro borja morata martin,10/23/1992,24,85,189,right,chelsea fc,spain,Spain,Madrid,FW,CF,Active,25000000,65000000,6/30/2024 0:00,,https://img.a.transfermarkt.technology/portrait/header/128223-1644496732.jpg?lm=1,35,86,40,46.50%,14,16.30%,0,0,0.00%,567,430,75.80%,6,5,24,23,95.80%,3,55,0,0,155,56,36.10%,11,144,40,27.80%,10,38,0,25,105,0,0,0,0,0.00%,10,[ 21234   8327 395636   7905 269152  86243  25716  64995  14945 333913]
3325,juan francisco,moreno fuertes,juan francisco moreno fuertes,9/11/1988,28,69,180,right,real club deportivo de la coruna,,Spain,Madrid,DF,RB,Active,600000,5000000,6/30/2023 0:00,Promoesport,https://img.a.transfermarkt.technology/portrait/header/64411-1567776585.png?lm=1,35,22,7,31.80%,0,0.00%,0,0,0.00%,1517,1144,75.40%,17,1,35,35,100.00%,54,48,0,1,82,43,52.40%,40,78,33,42.30%,12,208,0,37,225,0,0,0,0,0.00%,13,[  4501  22566 220359  70389 242446  37824   7938  21607 263105  28529]
3326,jese,rodriguez ruiz,jese rodriguez ruiz,2/26/1993,23,73,178,right,paris saint-germain fc,,Spain,Las Palmas de Gran Canaria,FW,LW,Active,2000000,15000000,6/30/2023 0:00,,https://img.a.transfermarkt.technology/portrait/header/134936-1676024286.jpg?lm=1,13,12,5,41.70%,1,8.30%,0,0,0.00%,151,111,73.50%,3,1,12,12,100.00%,1,16,0,2,11,0,0.00%,6,20,4,20.00%,1,9,0,5,15,0,0,0,0,0.00%,15,[ 37796  19392   7945 404226 269490 498357 403613 243588 368642 345707]
3327,jose luis,sanmartin mato,jose luis sanmartin mato,3/27/1990,26,80,192,right,newcastle united fc,,Germany,Stuttgart,FW,CF,Active,6000000,8000000,6/30/2025 0:00,MRH Football Agency,https://img.a.transfermarkt.technology/portrait/header/81999-1617107151.jpg?lm=1,30,46,16,34.80%,4,8.70%,1,0,0.00%,466,354,76.00%,4,1,1,1,100.00%,6,10,0,0,288,134,46.50%,10,128,48,37.50%,10,73,0,10,106,0,0,0,0,0.00%,10,[  8384  38377  69513 214654  56274   8747 293687  22933   9206   3577]
3330,oier,olazabal paredes,oier olazabal paredes,9/14/1989,27,85,189,left,levante ud,,Spain,Irún,GK,GK,Active,250000,2500000,,Sport Agency 4U,https://img.a.transfermarkt.technology/portrait/header/8176-1663245272.jpg?lm=1,26,0,0,0.00%,0,0.00%,0,0,0.00%,360,272,75.60%,0,0,0,0,0.00%,0,1,0,0,16,14,87.50%,1,3,2,66.70%,0,44,0,0,44,0,51,127,88,69.30%,2,[166534  25521   3299  25421 140046  20540  15032  25381  61390  20802]
3334,daniel,alves da silva,daniel alves da silva,5/6/1983,33,70,172,right,paris saint-germain fc,,Brazil,Juazeiro,DF,RB,Active,,36000000,,"Flashforward, S.L.",https://img.a.transfermarkt.technology/portrait/header/15951-1635327520.jpg?lm=1,25,19,5,26.30%,1,5.30%,0,0,0.00%,1833,1573,85.80%,18,5,19,19,100.00%,41,21,1,1,49,19,38.80%,54,64,34,53.10%,30,105,0,17,139,0,0,0,0,0.00%,13,[ 21607 263105  37824   7938   6281 220359   4094   3974  28335  70389]
3335,marc,bartra aregall,marc bartra aregall,1/15/1991,25,73,184,right,real betis balompie,,Spain,Sant Jaume dels Domenys,DF,CB,Active,4500000,22000000,6/30/2025 0:00,InterStarDeporte,https://img.a.transfermarkt.technology/portrait/header/99922-1669809738.png?lm=1,28,15,7,46.70%,3,20.00%,0,0,0.00%,1639,1416,86.40%,3,3,11,11,100.00%,5,26,0,0,145,98,67.60%,54,103,53,51.50%,17,180,0,2,201,0,0,0,0,0.00%,17,[ 14715   4272    130   3338 208694  26399  25864   3463  14917 119951]
3337,andreu,fontas prat,andreu fontas prat,11/14/1989,27,89,186,left,real club celta de vigo,,Spain,Banyoles,DF,CB,Active,600000,4000000,12/31/2024 0:00,TRIPLE MATCH,https://img.a.transfermarkt.technology/portrait/header/65237-1678213515.jpg?lm=1,12,1,0,0.00%,0,0.00%,0,0,0.00%,694,631,90.90%,0,0,1,1,100.00%,0,0,0,0,30,14,46.70%,20,19,8,42.10%,5,48,0,0,54,0,0,0,0,0.00%,11,[101652  38082 135788 146569  21004 377757 145030  99410  26226  70085]
3338,sergi,gomez sola,sergi gomez sola,7/28/1992,24,77,185,right,real club celta de vigo,,Spain,Arenys de Mar,DF,CB,Active,2000000,10000000,6/30/2024 0:00,,https://img.a.transfermarkt.technology/portrait/header/92947-1447159892.jpg?lm=1,33,9,2,22.20%,1,11.10%,0,0,0.00%,1574,1445,91.80%,1,0,4,4,100.00%,2,4,0,0,112,64,57.10%,46,70,41,58.60%,21,159,0,1,180,1,0,0,0,0.00%,17,[  4272  14917    394  25993   3335  25392  14715  25864    130 235606]
3339,martin,montoya torralbo,martin montoya torralbo,4/14/1991,25,73,175,right,valencia club de futbol,,Spain,Gavà,DF,RB,Active,1500000,15000000,6/30/2024 0:00,,https://img.a.transfermarkt.technology/portrait/header/68645-1664974468.jpg?lm=1,25,8,6,75.00%,0,0.00%,0,0,0.00%,1006,814,80.90%,6,3,16,15,93.80%,18,25,0,0,77,44,57.10%,41,77,30,39.00%,31,138,0,10,171,0,0,0,0,0.00%,13,[272378  26285 225948 286825   1712    160  16884   3278 257028 263803]
3340,marc,muniesa martinez,marc muniesa martinez,3/27/1992,24,72,179,left,girona fc,,Spain,Lloret de Mar,DF,CB,Active,1000000,5000000,6/30/2023 0:00,,https://img.a.transfermarkt.technology/portrait/header/74228-1554277662.jpg?lm=1,14,3,1,33.30%,0,0.00%,0,0,0.00%,589,494,83.90%,0,1,4,4,100.00%,2,11,0,0,53,26,49.10%,31,56,27,48.20%,11,98,0,0,110,0,0,0,0,0.00%,11,[365441  20932  85113  20609 393228   3644  21279  99410   3885 146569]
3341,gerard,pique bernabeu,gerard pique bernabeu,2/2/1987,29,85,194,right,fc barcelona,spain,Spain,Barcelona,DF,CB,Active,,50000000,,AC Talent,https://img.a.transfermarkt.technology/portrait/header/18944-1667548226.jpg?lm=1,38,30,11,36.70%,3,10.00%,1,1,100.00%,2311,2132,92.30%,3,0,13,13,100.00%,1,11,0,0,178,125,70.20%,42,76,31,40.80%,26,215,0,6,244,0,0,0,0,0.00%,4,[ 14795  14716 210044  50102   3306 207143   3476   3286 286223   8561]
3343,ibrahim,afellay,ibrahim afellay,4/2/1986,30,76,180,right,stoke city fc,,Netherlands,Utrecht,MD,LM,Active,,14000000,,Talentbox Barcelona,https://img.a.transfermarkt.technology/portrait/header/15760-1590602076.jpg?lm=1,6,0,0,0.00%,0,0.00%,0,0,0.00%,78,70,89.70%,0,0,0,0,0.00%,0,1,0,0,0,0,0.00%,0,5,2,40.00%,3,3,0,0,7,0,0,0,0,0.00%,19,[282445 266312 139080   8745 349099   8624 472696 519496 388832 167117]
3344,rafael,alcantara do nascimento,rafael alcantara do nascimento,2/12/1993,23,71,174,left,fc internazionale milano,,Brazil,São Paulo,MD,CM,Active,4500000,28000000,6/30/2024 0:00,,https://img.a.transfermarkt.technology/portrait/header/129473-1516959556.jpg?lm=1,17,16,9,56.20%,2,12.50%,0,0,0.00%,724,649,89.60%,9,2,14,14,100.00%,7,37,0,1,18,6,33.30%,13,51,27,52.90%,11,37,0,5,58,0,0,0,0,0.00%,14,[ 22381  25440  51145  25891 280383   8980  15942 272363 353236 325781]
3345,thiago,alcantara do nascimento,thiago alcantara do nascimento,4/11/1991,25,70,174,right,fc bayern munchen,spain,Italy,San Pietro Vernotico,MD,CM,Active,18000000,70000000,6/30/2024 0:00,,https://img.a.transfermarkt.technology/portrait/header/60444-1540568423.jpg?lm=1,23,24,7,29.20%,2,8.30%,0,0,0.00%,1381,1287,93.20%,3,1,5,4,80.00%,2,36,0,1,50,25,50.00%,30,54,21,38.90%,16,53,0,7,76,0,0,0,0,0.00%,1,[263802  29640 302600   3543    116 424624   3680 356237   8319  21620]
3346,sergio,busquets i burgos,sergio busquets i burgos,7/16/1988,28,76,189,right,fc barcelona,spain,Spain,Badia del Vallès,MD,DM,Active,5000000,80000000,6/30/2023 0:00,,https://img.a.transfermarkt.technology/portrait/header/65230-1668168379.jpg?lm=1,39,10,5,50.00%,1,10.00%,0,0,0.00%,2653,2445,92.20%,3,5,0,0,0.00%,1,26,0,0,134,66,49.30%,69,136,65,47.80%,54,166,0,2,226,0,0,0,0,0.00%,8,[ 22093 263432  26134  14857  21097  15069  86328   9433   3692  14689]
